"Graves Creek at Highway12", 76HB 02800
Timestamp,Discharge.discharge@76HB 02800 (ft^3/s),Approval Name
2019-08-10 08:07,1.025,Approved
2019-08-10 08:37,1.032,Approved
2019-08-10 09:07,1.032,Approved
2019-08-10 09:37,1.032,Approved
2019-08-10 10:07,1.032,Approved
2019-08-10 10:37,1.070,Approved
2019-08-10 11:07,1.065,Approved
2019-08-10 11:37,1.050,Approved
2019-08-10 12:07,1.005,Approved
2019-08-10 12:37,0.956,Approved
2019-08-10 13:07,0.928,Approved
2019-08-10 13:37,0.903,Approved
2019-08-10 14:07,0.868,Approved
2019-08-10 14:37,0.811,Approved
2019-08-10 15:07,0.782,Approved
2019-08-10 15:37,0.000,Approved
2019-08-10 16:07,0.000,Approved
2019-08-10 16:37,0.000,Approved
2019-08-10 17:07,0.000,Approved
2019-08-10 17:37,0.000,Approved
2019-08-10 18:07,0.813,Approved
2019-08-10 18:37,0.956,Approved
2019-08-10 19:07,1.073,Approved
2019-08-10 19:37,1.239,Approved
2019-08-10 20:07,1.412,Approved
2019-08-10 20:37,1.673,Approved
2019-08-10 21:07,1.745,Approved
2019-08-10 21:37,1.854,Approved
2019-08-10 22:07,1.964,Approved
2019-08-10 22:37,2.017,Approved
2019-08-10 23:07,2.045,Approved
2019-08-10 23:37,2.041,Approved
2019-08-11 00:07,2.125,Approved
2019-08-11 00:37,2.142,Approved
2019-08-11 01:07,2.164,Approved
2019-08-11 01:37,2.151,Approved
2019-08-11 02:07,2.125,Approved
2019-08-11 02:37,2.168,Approved
2019-08-11 03:07,2.147,Approved
2019-08-11 03:37,2.117,Approved
2019-08-11 04:07,2.054,Approved
2019-08-11 04:37,1.964,Approved
2019-08-11 05:07,1.904,Approved
2019-08-11 05:37,1.858,Approved
2019-08-11 06:07,1.786,Approved
2019-08-11 06:37,1.760,Approved
2019-08-11 07:07,1.683,Approved
2019-08-11 07:37,1.662,Approved
2019-08-11 08:07,1.641,Approved
2019-08-11 08:37,1.616,Approved
2019-08-11 09:07,1.627,Approved
2019-08-11 09:37,1.606,Approved
2019-08-11 10:07,1.603,Approved
2019-08-11 10:37,1.592,Approved
2019-08-11 11:07,1.575,Approved
2019-08-11 11:37,1.532,Approved
2019-08-11 12:07,1.525,Approved
2019-08-11 12:37,1.492,Approved
2019-08-11 13:07,1.486,Approved
2019-08-11 13:37,1.415,Approved
2019-08-11 14:07,1.620,Approved
2019-08-11 14:37,4.208,Approved
2019-08-11 15:07,11.20,Approved
2019-08-11 15:37,19.29,Approved
2019-08-11 16:07,22.33,Approved
2019-08-11 16:37,22.41,Approved
2019-08-11 17:07,22.89,Approved
2019-08-11 17:37,22.74,Approved
2019-08-11 18:07,22.59,Approved
2019-08-11 18:37,21.93,Approved
2019-08-11 19:07,21.18,Approved
2019-08-11 19:37,19.49,Approved
2019-08-11 20:07,18.12,Approved
2019-08-11 20:37,16.91,Approved
2019-08-11 21:07,16.25,Approved
2019-08-11 21:37,15.59,Approved
2019-08-11 22:07,14.76,Approved
2019-08-11 22:37,13.88,Approved
2019-08-11 23:07,12.91,Approved
2019-08-11 23:37,12.03,Approved
2019-08-12 00:07,11.16,Approved
2019-08-12 00:37,10.52,Approved
2019-08-12 01:07,9.824,Approved
2019-08-12 01:37,9.230,Approved
2019-08-12 02:07,8.774,Approved
2019-08-12 02:37,8.407,Approved
2019-08-12 03:07,8.052,Approved
2019-08-12 03:37,7.720,Approved
2019-08-12 04:07,7.431,Approved
2019-08-12 04:37,7.108,Approved
2019-08-12 05:07,6.950,Approved
2019-08-12 05:37,6.694,Approved
2019-08-12 06:07,6.543,Approved
2019-08-12 06:37,6.307,Approved
2019-08-12 07:07,6.107,Approved
2019-08-12 07:37,5.911,Approved
2019-08-12 08:07,5.719,Approved
2019-08-12 08:37,5.621,Approved
2019-08-12 09:07,5.498,Approved
2019-08-12 09:37,5.411,Approved
2019-08-12 10:07,5.317,Approved
2019-08-12 10:37,5.249,Approved
2019-08-12 11:07,5.224,Approved
2019-08-12 11:37,5.066,Approved
2019-08-12 12:07,5.017,Approved
2019-08-12 12:37,4.920,Approved
2019-08-12 13:07,4.912,Approved
2019-08-12 13:37,4.746,Approved
2019-08-12 14:07,4.645,Approved
2019-08-12 14:37,4.539,Approved
2019-08-12 15:07,4.539,Approved
2019-08-12 15:37,4.493,Approved
2019-08-12 16:07,4.456,Approved
2019-08-12 16:37,4.237,Approved
2019-08-12 17:07,4.194,Approved
2019-08-12 17:37,3.957,Approved
2019-08-12 18:07,3.596,Approved
2019-08-12 18:37,3.410,Approved
2019-08-12 19:07,3.558,Approved
2019-08-12 19:37,3.207,Approved
2019-08-12 20:07,2.867,Approved
2019-08-12 20:37,2.716,Approved
2019-08-12 21:07,2.680,Approved
2019-08-12 21:37,2.609,Approved
2019-08-12 22:07,2.575,Approved
2019-08-12 22:37,2.550,Approved
2019-08-12 23:07,2.521,Approved
2019-08-12 23:37,2.516,Approved
2019-08-13 00:07,2.487,Approved
2019-08-13 00:37,2.435,Approved
2019-08-13 01:07,2.421,Approved
2019-08-13 01:37,2.370,Approved
2019-08-13 02:07,2.365,Approved
2019-08-13 02:37,2.310,Approved
2019-08-13 03:07,2.287,Approved
2019-08-13 03:37,2.256,Approved
2019-08-13 04:07,2.225,Approved
2019-08-13 04:37,2.177,Approved
2019-08-13 05:07,2.173,Approved
2019-08-13 05:37,2.164,Approved
2019-08-13 06:07,2.177,Approved
2019-08-13 06:37,2.173,Approved
2019-08-13 07:07,2.142,Approved
2019-08-13 07:37,2.138,Approved
2019-08-13 08:07,2.130,Approved
2019-08-13 08:37,2.130,Approved
2019-08-13 09:07,2.155,Approved
2019-08-13 09:37,2.181,Approved
2019-08-13 10:07,2.194,Approved
2019-08-13 10:37,2.199,Approved
2019-08-13 11:07,2.229,Approved
2019-08-13 11:37,2.221,Approved
2019-08-13 12:07,2.234,Approved
2019-08-13 12:37,2.212,Approved
2019-08-13 13:07,2.121,Approved
2019-08-13 13:37,2.070,Approved
2019-08-13 14:07,2.000,Approved
2019-08-13 14:37,1.904,Approved
2019-08-13 15:07,1.655,Approved
2019-08-13 15:37,1.572,Approved
2019-08-13 16:07,1.569,Approved
2019-08-13 16:37,1.528,Approved
2019-08-13 17:07,1.397,Approved
2019-08-13 17:37,1.297,Approved
2019-08-13 18:07,1.341,Approved
2019-08-13 18:37,1.248,Approved
2019-08-13 19:07,1.167,Approved
2019-08-13 19:37,1.162,Approved
2019-08-13 20:07,1.075,Approved
2019-08-13 20:37,1.037,Approved
2019-08-13 21:07,1.005,Approved
2019-08-13 21:37,1.003,Approved
2019-08-13 22:07,1.015,Approved
2019-08-13 22:37,1.037,Approved
2019-08-13 23:07,1.060,Approved
2019-08-13 23:37,1.070,Approved
2019-08-14 00:07,1.080,Approved
2019-08-14 00:37,1.090,Approved
2019-08-14 01:07,1.098,Approved
2019-08-14 01:37,1.106,Approved
2019-08-14 02:07,1.114,Approved
2019-08-14 02:37,1.138,Approved
2019-08-14 03:07,1.146,Approved
2019-08-14 03:37,1.159,Approved
2019-08-14 04:07,1.167,Approved
2019-08-14 04:37,1.164,Approved
2019-08-14 05:07,1.173,Approved
2019-08-14 05:37,1.173,Approved
2019-08-14 06:07,1.192,Approved
2019-08-14 06:37,1.189,Approved
2019-08-14 07:07,1.200,Approved
2019-08-14 07:37,1.208,Approved
2019-08-14 08:07,1.228,Approved
2019-08-14 08:37,1.259,Approved
2019-08-14 09:07,1.324,Approved
2019-08-14 09:37,1.341,Approved
2019-08-14 10:07,1.366,Approved
2019-08-14 10:37,1.378,Approved
2019-08-14 11:07,1.360,Approved
2019-08-14 11:37,1.338,Approved
2019-08-14 12:07,1.306,Approved
2019-08-14 12:37,1.274,Approved
2019-08-14 13:07,1.175,Approved
2019-08-14 13:37,1.109,Approved
2019-08-14 14:07,1.047,Approved
2019-08-14 14:37,1.025,Approved
2019-08-14 15:07,0.946,Approved
2019-08-14 15:37,0.874,Approved
2019-08-14 16:07,0.796,Approved
2019-08-14 16:37,0.000,Approved
2019-08-14 17:07,0.000,Approved
2019-08-14 17:37,0.000,Approved
2019-08-14 18:07,0.000,Approved
2019-08-14 18:37,0.000,Approved
2019-08-14 19:07,0.000,Approved
2019-08-14 19:37,0.000,Approved
2019-08-14 20:07,0.000,Approved
2019-08-14 20:37,0.000,Approved
2019-08-14 21:07,0.000,Approved
2019-08-14 21:37,0.000,Approved
2019-08-14 22:07,0.000,Approved
2019-08-14 22:37,0.000,Approved
2019-08-14 23:07,0.000,Approved
2019-08-14 23:37,0.000,Approved
2019-08-15 00:07,0.000,Approved
2019-08-15 00:37,0.000,Approved
2019-08-15 01:07,0.000,Approved
2019-08-15 01:37,0.000,Approved
2019-08-15 02:07,0.000,Approved
2019-08-15 02:37,0.000,Approved
2019-08-15 03:07,0.000,Approved
2019-08-15 03:37,0.000,Approved
2019-08-15 04:07,0.000,Approved
2019-08-15 04:37,0.000,Approved
2019-08-15 05:07,0.000,Approved
2019-08-15 05:37,0.000,Approved
2019-08-15 06:07,0.000,Approved
2019-08-15 06:37,0.000,Approved
2019-08-15 07:07,0.000,Approved
2019-08-15 07:37,0.000,Approved
2019-08-15 08:07,0.000,Approved
2019-08-15 08:37,0.000,Approved
2019-08-15 09:07,0.836,Approved
2019-08-15 09:37,0.840,Approved
2019-08-15 10:07,0.857,Approved
2019-08-15 10:37,0.872,Approved
2019-08-15 11:07,0.874,Approved
2019-08-15 11:37,0.836,Approved
2019-08-15 12:07,0.807,Approved
2019-08-15 12:37,0.000,Approved
2019-08-15 13:07,0.000,Approved
2019-08-15 13:37,0.000,Approved
2019-08-15 14:07,0.000,Approved
2019-08-15 14:37,0.000,Approved
2019-08-15 15:07,0.000,Approved
2019-08-15 15:37,0.000,Approved
2019-08-15 16:07,0.000,Approved
2019-08-15 16:37,0.000,Approved
2019-08-15 17:07,0.000,Approved
2019-08-15 17:37,0.000,Approved
2019-08-15 18:07,0.805,Approved
2019-08-15 18:37,0.868,Approved
2019-08-15 19:07,0.825,Approved
2019-08-15 19:37,0.000,Approved
2019-08-15 20:07,0.000,Approved
2019-08-15 20:37,0.790,Approved
2019-08-15 21:07,0.825,Approved
2019-08-15 21:37,0.857,Approved
2019-08-15 22:07,0.946,Approved
2019-08-15 22:37,1.075,Approved
2019-08-15 23:07,1.127,Approved
2019-08-15 23:37,1.162,Approved
2019-08-16 00:07,1.156,Approved
2019-08-16 00:37,1.170,Approved
2019-08-16 01:07,1.167,Approved
2019-08-16 01:37,1.132,Approved
2019-08-16 02:07,1.130,Approved
2019-08-16 02:37,1.114,Approved
2019-08-16 03:07,1.109,Approved
2019-08-16 03:37,1.106,Approved
2019-08-16 04:07,1.103,Approved
2019-08-16 04:37,1.103,Approved
2019-08-16 05:07,1.093,Approved
2019-08-16 05:37,1.090,Approved
2019-08-16 06:07,1.078,Approved
2019-08-16 06:37,1.065,Approved
2019-08-16 07:07,1.062,Approved
2019-08-16 07:37,1.047,Approved
2019-08-16 08:07,1.055,Approved
2019-08-16 08:37,1.060,Approved
2019-08-16 09:07,1.090,Approved
2019-08-16 09:37,1.096,Approved
2019-08-16 10:07,1.111,Approved
2019-08-16 10:37,1.124,Approved
2019-08-16 11:07,1.106,Approved
2019-08-16 11:37,1.093,Approved
2019-08-16 12:07,1.032,Approved
2019-08-16 12:37,1.015,Approved
2019-08-16 13:07,0.984,Approved
2019-08-16 13:37,0.949,Approved
2019-08-16 14:07,0.879,Approved
2019-08-16 14:37,0.864,Approved
2019-08-16 15:07,0.794,Approved
2019-08-16 15:37,0.000,Approved
2019-08-16 16:07,0.000,Approved
2019-08-16 16:37,0.000,Approved
2019-08-16 17:07,0.000,Approved
2019-08-16 17:37,0.000,Approved
2019-08-16 18:07,0.000,Approved
2019-08-16 18:37,0.000,Approved
2019-08-16 19:07,0.000,Approved
2019-08-16 19:37,0.000,Approved
2019-08-16 20:07,0.000,Approved
2019-08-16 20:37,0.000,Approved
2019-08-16 21:07,0.000,Approved
2019-08-16 21:37,0.000,Approved
2019-08-16 22:07,0.000,Approved
2019-08-16 22:37,0.000,Approved
2019-08-16 23:07,0.000,Approved
2019-08-16 23:37,0.000,Approved
2019-08-17 00:07,0.000,Approved
2019-08-17 00:37,0.000,Approved
2019-08-17 01:07,0.000,Approved
2019-08-17 01:37,0.000,Approved
2019-08-17 02:07,0.000,Approved
2019-08-17 02:37,0.000,Approved
2019-08-17 03:07,0.000,Approved
2019-08-17 03:37,0.000,Approved
2019-08-17 04:07,0.000,Approved
2019-08-17 04:37,0.000,Approved
2019-08-17 05:07,0.000,Approved
2019-08-17 05:37,0.000,Approved
2019-08-17 06:07,0.000,Approved
2019-08-17 06:37,0.000,Approved
2019-08-17 07:07,0.000,Approved
2019-08-17 07:37,0.000,Approved
2019-08-17 08:07,0.000,Approved
2019-08-17 08:37,0.000,Approved
2019-08-17 09:07,0.000,Approved
2019-08-17 09:37,0.000,Approved
2019-08-17 10:07,0.000,Approved
2019-08-17 10:37,0.000,Approved
2019-08-17 11:07,0.000,Approved
2019-08-17 11:37,0.000,Approved
2019-08-17 12:07,0.000,Approved
2019-08-17 12:37,0.794,Approved
2019-08-17 13:07,0.821,Approved
2019-08-17 13:37,0.838,Approved
2019-08-17 14:07,0.825,Approved
2019-08-17 14:37,0.792,Approved
2019-08-17 15:07,0.000,Approved
2019-08-17 15:37,0.000,Approved
2019-08-17 16:07,0.000,Approved
2019-08-17 16:37,0.000,Approved
2019-08-17 17:07,0.000,Approved
2019-08-17 17:37,0.000,Approved
2019-08-17 18:07,0.000,Approved
2019-08-17 18:37,0.000,Approved
2019-08-17 19:07,0.000,Approved
2019-08-17 19:37,0.000,Approved
2019-08-17 20:07,0.000,Approved
2019-08-17 20:37,0.000,Approved
2019-08-17 21:07,0.000,Approved
2019-08-17 21:37,0.000,Approved
2019-08-17 22:07,0.000,Approved
2019-08-17 22:37,0.000,Approved
2019-08-17 23:07,0.000,Approved
2019-08-17 23:37,0.000,Approved
2019-08-18 00:07,0.000,Approved
2019-08-18 00:37,0.000,Approved
2019-08-18 01:07,0.000,Approved
2019-08-18 01:37,0.000,Approved
2019-08-18 02:07,0.000,Approved
2019-08-18 02:37,0.000,Approved
2019-08-18 03:07,0.000,Approved
2019-08-18 03:37,0.000,Approved
2019-08-18 04:07,0.000,Approved
2019-08-18 04:37,0.000,Approved
2019-08-18 05:07,0.000,Approved
2019-08-18 05:37,0.000,Approved
2019-08-18 06:07,0.000,Approved
2019-08-18 06:37,0.000,Approved
2019-08-18 07:07,0.000,Approved
2019-08-18 07:37,0.000,Approved
2019-08-18 08:07,0.000,Approved
2019-08-18 08:37,0.000,Approved
2019-08-18 09:07,0.000,Approved
2019-08-18 09:37,0.000,Approved
2019-08-18 10:07,0.000,Approved
2019-08-18 10:37,0.000,Approved
2019-08-18 11:07,0.000,Approved
2019-08-18 11:37,0.000,Approved
2019-08-18 12:07,0.000,Approved
2019-08-18 12:37,0.000,Approved
2019-08-18 13:07,0.000,Approved
2019-08-18 13:37,0.000,Approved
2019-08-18 14:07,0.000,Approved
2019-08-18 14:37,0.000,Approved
2019-08-18 15:07,0.000,Approved
2019-08-18 15:37,0.000,Approved
2019-08-18 16:07,0.000,Approved
2019-08-18 16:37,0.000,Approved
2019-08-18 17:07,0.000,Approved
2019-08-18 17:37,0.000,Approved
2019-08-18 18:07,0.000,Approved
2019-08-18 18:37,0.000,Approved
2019-08-18 19:07,0.000,Approved
2019-08-18 19:37,0.000,Approved
2019-08-18 20:07,0.000,Approved
2019-08-18 20:37,0.000,Approved
2019-08-18 21:07,0.000,Approved
2019-08-18 21:37,0.000,Approved
2019-08-18 22:07,0.000,Approved
2019-08-18 22:37,0.000,Approved
2019-08-18 23:07,0.000,Approved
2019-08-18 23:37,0.000,Approved
2019-08-19 00:07,0.000,Approved
2019-08-19 00:37,0.000,Approved
2019-08-19 01:07,0.000,Approved
2019-08-19 01:37,0.000,Approved
2019-08-19 02:07,0.000,Approved
2019-08-19 02:37,0.000,Approved
2019-08-19 03:07,0.000,Approved
2019-08-19 03:37,0.000,Approved
2019-08-19 04:07,0.000,Approved
2019-08-19 04:37,0.000,Approved
2019-08-19 05:07,0.000,Approved
2019-08-19 05:37,0.000,Approved
2019-08-19 06:07,0.000,Approved
2019-08-19 06:37,0.000,Approved
2019-08-19 07:07,0.000,Approved
2019-08-19 07:37,0.000,Approved
2019-08-19 08:07,0.000,Approved
2019-08-19 08:37,0.000,Approved
2019-08-19 09:07,0.000,Approved
2019-08-19 09:37,0.000,Approved
2019-08-19 10:07,0.000,Approved
2019-08-19 10:37,0.000,Approved
2019-08-19 11:07,0.000,Approved
2019-08-19 11:37,0.000,Approved
2019-08-19 12:07,0.000,Approved
2019-08-19 12:37,0.000,Approved
2019-08-19 13:07,0.000,Approved
2019-08-19 13:37,0.000,Approved
2019-08-19 14:07,0.000,Approved
2019-08-19 14:37,0.000,Approved
2019-08-19 15:07,0.000,Approved
2019-08-19 15:37,0.000,Approved
2019-08-19 16:07,0.000,Approved
2019-08-19 16:37,0.000,Approved
2019-08-19 17:07,0.000,Approved
2019-08-19 17:37,0.000,Approved
2019-08-19 18:07,0.000,Approved
2019-08-19 18:37,0.000,Approved
2019-08-19 19:07,0.000,Approved
2019-08-19 19:37,0.000,Approved
2019-08-19 20:07,0.000,Approved
2019-08-19 20:37,0.000,Approved
2019-08-19 21:07,0.000,Approved
2019-08-19 21:37,0.000,Approved
2019-08-19 22:07,0.000,Approved
2019-08-19 22:37,0.000,Approved
2019-08-19 23:07,0.000,Approved
2019-08-19 23:37,0.000,Approved
2019-08-20 00:07,0.000,Approved
2019-08-20 00:37,0.000,Approved
2019-08-20 01:07,0.000,Approved
2019-08-20 01:37,0.000,Approved
2019-08-20 02:07,0.000,Approved
2019-08-20 02:37,0.000,Approved
2019-08-20 03:07,0.000,Approved
2019-08-20 03:37,0.000,Approved
2019-08-20 04:07,0.000,Approved
2019-08-20 04:37,0.000,Approved
2019-08-20 05:07,0.000,Approved
2019-08-20 05:37,0.000,Approved
2019-08-20 06:07,0.000,Approved
2019-08-20 06:37,0.000,Approved
2019-08-20 07:07,0.000,Approved
2019-08-20 07:37,0.000,Approved
2019-08-20 08:07,0.000,Approved
2019-08-20 08:37,0.000,Approved
2019-08-20 09:07,0.000,Approved
2019-08-20 09:37,0.000,Approved
2019-08-20 10:07,0.000,Approved
2019-08-20 10:37,0.000,Approved
2019-08-20 11:07,0.000,Approved
2019-08-20 11:37,0.000,Approved
2019-08-20 12:07,0.000,Approved
2019-08-20 12:37,0.000,Approved
2019-08-20 13:07,0.000,Approved
2019-08-20 13:37,0.000,Approved
2019-08-20 14:07,0.000,Approved
2019-08-20 14:37,0.000,Approved
2019-08-20 15:07,0.000,Approved
2019-08-20 15:37,0.000,Approved
2019-08-20 16:07,0.000,Approved
2019-08-20 16:37,0.000,Approved
2019-08-20 17:07,0.000,Approved
2019-08-20 17:37,0.000,Approved
2019-08-20 18:07,0.000,Approved
2019-08-20 18:37,0.000,Approved
2019-08-20 19:07,0.000,Approved
2019-08-20 19:37,0.000,Approved
2019-08-20 20:07,0.000,Approved
2019-08-20 20:37,0.000,Approved
2019-08-20 21:07,0.000,Approved
2019-08-20 21:37,0.000,Approved
2019-08-20 22:07,0.000,Approved
2019-08-20 22:37,0.000,Approved
2019-08-20 23:07,0.000,Approved
2019-08-20 23:37,0.000,Approved
2019-08-21 00:07,0.000,Approved
2019-08-21 00:37,0.000,Approved
2019-08-21 01:07,0.000,Approved
2019-08-21 01:37,0.000,Approved
2019-08-21 02:07,0.000,Approved
2019-08-21 02:37,0.000,Approved
2019-08-21 03:07,0.000,Approved
2019-08-21 03:37,0.000,Approved
2019-08-21 04:07,0.000,Approved
2019-08-21 04:37,0.000,Approved
2019-08-21 05:07,0.000,Approved
2019-08-21 05:37,0.000,Approved
2019-08-21 06:07,0.000,Approved
2019-08-21 06:37,0.000,Approved
2019-08-21 07:07,0.000,Approved
2019-08-21 07:37,0.000,Approved
2019-08-21 08:07,0.000,Approved
2019-08-21 08:37,0.000,Approved
2019-08-21 09:07,0.000,Approved
2019-08-21 09:37,0.000,Approved
2019-08-21 10:07,0.000,Approved
2019-08-21 10:37,0.000,Approved
2019-08-21 11:07,0.000,Approved
2019-08-21 11:37,0.000,Approved
2019-08-21 12:07,0.000,Approved
2019-08-21 12:37,0.000,Approved
2019-08-21 13:07,0.000,Approved
2019-08-21 13:37,0.000,Approved
2019-08-21 14:07,0.000,Approved
2019-08-21 14:37,0.000,Approved
2019-08-21 15:07,0.000,Approved
2019-08-21 15:37,0.000,Approved
2019-08-21 16:07,0.000,Approved
2019-08-21 16:37,0.000,Approved
2019-08-21 17:07,0.000,Approved
2019-08-21 17:37,0.000,Approved
2019-08-21 18:07,0.000,Approved
2019-08-21 18:37,0.000,Approved
2019-08-21 19:07,0.000,Approved
2019-08-21 19:37,0.000,Approved
2019-08-21 20:07,0.000,Approved
2019-08-21 20:37,0.000,Approved
2019-08-21 21:07,0.000,Approved
2019-08-21 21:37,0.000,Approved
2019-08-21 22:07,0.000,Approved
2019-08-21 22:37,0.000,Approved
2019-08-21 23:07,0.000,Approved
2019-08-21 23:37,0.000,Approved
2019-08-22 00:07,0.000,Approved
2019-08-22 00:37,0.000,Approved
2019-08-22 01:07,0.000,Approved
2019-08-22 01:37,0.000,Approved
2019-08-22 02:07,0.000,Approved
2019-08-22 02:37,0.000,Approved
2019-08-22 03:07,0.000,Approved
2019-08-22 03:37,0.000,Approved
2019-08-22 04:07,0.000,Approved
2019-08-22 04:37,0.000,Approved
2019-08-22 05:07,0.000,Approved
2019-08-22 05:37,0.000,Approved
2019-08-22 06:07,0.000,Approved
2019-08-22 06:37,0.000,Approved
2019-08-22 07:07,0.000,Approved
2019-08-22 07:37,0.000,Approved
2019-08-22 08:07,0.000,Approved
2019-08-22 08:37,0.000,Approved
2019-08-22 09:07,0.000,Approved
2019-08-22 09:37,0.000,Approved
2019-08-22 10:07,0.000,Approved
2019-08-22 10:37,0.000,Approved
2019-08-22 11:07,0.000,Approved
2019-08-22 11:37,0.000,Approved
2019-08-22 12:07,0.000,Approved
2019-08-22 12:37,0.000,Approved
2019-08-22 13:07,0.000,Approved
2019-08-22 13:37,0.000,Approved
2019-08-22 14:07,0.000,Approved
2019-08-22 14:37,0.000,Approved
2019-08-22 15:07,0.000,Approved
2019-08-22 15:37,0.000,Approved
2019-08-22 16:07,0.000,Approved
2019-08-22 16:37,0.000,Approved
2019-08-22 17:07,0.000,Approved
2019-08-22 17:37,0.000,Approved
2019-08-22 18:07,0.000,Approved
2019-08-22 18:37,0.000,Approved
2019-08-22 19:07,0.000,Approved
2019-08-22 19:37,0.951,Approved
2019-08-22 20:07,1.060,Approved
2019-08-22 20:37,1.378,Approved
2019-08-22 21:07,1.456,Approved
2019-08-22 21:37,1.473,Approved
2019-08-22 22:07,1.453,Approved
2019-08-22 22:37,1.415,Approved
2019-08-22 23:07,1.378,Approved
2019-08-22 23:37,1.332,Approved
2019-08-23 00:07,1.318,Approved
2019-08-23 00:37,1.300,Approved
2019-08-23 01:07,1.309,Approved
2019-08-23 01:37,1.282,Approved
2019-08-23 02:07,1.228,Approved
2019-08-23 02:37,1.186,Approved
2019-08-23 03:07,1.143,Approved
2019-08-23 03:37,1.088,Approved
2019-08-23 04:07,1.047,Approved
2019-08-23 04:37,0.996,Approved
2019-08-23 05:07,0.949,Approved
2019-08-23 05:37,0.921,Approved
2019-08-23 06:07,0.888,Approved
2019-08-23 06:37,0.853,Approved
2019-08-23 07:07,0.809,Approved
2019-08-23 07:37,0.000,Approved
2019-08-23 08:07,0.000,Approved
2019-08-23 08:37,0.000,Approved
2019-08-23 09:07,0.000,Approved
2019-08-23 09:37,0.000,Approved
2019-08-23 10:07,0.000,Approved
2019-08-23 10:37,0.000,Approved
2019-08-23 11:07,0.000,Approved
2019-08-23 11:37,0.000,Approved
2019-08-23 12:07,0.000,Approved
2019-08-23 12:37,0.000,Approved
2019-08-23 13:07,0.000,Approved
2019-08-23 13:37,0.000,Approved
2019-08-23 14:07,0.000,Approved
2019-08-23 14:37,0.000,Approved
2019-08-23 15:07,0.000,Approved
2019-08-23 15:37,0.000,Approved
2019-08-23 16:07,0.000,Approved
2019-08-23 16:37,0.000,Approved
2019-08-23 17:07,0.000,Approved
2019-08-23 17:37,0.000,Approved
2019-08-23 18:07,0.000,Approved
2019-08-23 18:37,0.000,Approved
2019-08-23 19:07,0.000,Approved
2019-08-23 19:37,0.000,Approved
2019-08-23 20:07,0.000,Approved
2019-08-23 20:37,0.000,Approved
2019-08-23 21:07,0.000,Approved
2019-08-23 21:37,0.000,Approved
2019-08-23 22:07,0.000,Approved
2019-08-23 22:37,0.000,Approved
2019-08-23 23:07,0.000,Approved
2019-08-23 23:37,0.000,Approved
2019-08-24 00:07,0.000,Approved
2019-08-24 00:37,0.000,Approved
2019-08-24 01:07,0.000,Approved
2019-08-24 01:37,0.000,Approved
2019-08-24 02:07,0.000,Approved
2019-08-24 02:37,0.000,Approved
2019-08-24 03:07,0.000,Approved
2019-08-24 03:37,0.000,Approved
2019-08-24 04:07,0.000,Approved
2019-08-24 04:37,0.000,Approved
2019-08-24 05:07,0.000,Approved
2019-08-24 05:37,0.000,Approved
2019-08-24 06:07,0.000,Approved
2019-08-24 06:37,0.000,Approved
2019-08-24 07:07,0.000,Approved
2019-08-24 07:37,0.000,Approved
2019-08-24 08:07,0.000,Approved
2019-08-24 08:37,0.000,Approved
